county_fips,TotalPop,Hispanic,White,Black,Native,Asian,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN
28085,34765,0.98333335,64.833336,33.316666,0.016666668,0.5833333,5040.0,19.0,64.0,82.0,11596.0
28087,59699,2.3142858,48.557144,47.214287,0.2857143,0.6785714,13087.0,32.0,182.0,140.0,13800.0
28089,100202,2.9,53.842857,39.57619,0.20476191,2.7523808,24440.0,41.0,351.0,289.0,31091.0
28091,26109,1.3833333,63.616665,33.633335,0.26666668,0.016666668,3787.0,11.0,44.0,62.0,8273.0
28093,36385,2.8333333,43.35,53.033333,0.16666667,0.06666667,8057.0,27.0,48.0,119.0,7566.0
28095,36175,0.9111111,63.555557,34.122223,0.0,0.06666667,5874.0,17.0,93.0,98.0,11177.0
28097,10464,1.3666667,53.8,43.833332,0.0,0.13333334,2121.0,3.0,9.0,25.0,2917.0
28099,29553,0.5857143,57.42857,24.671429,14.885715,0.54285717,3260.0,6.0,46.0,71.0,8320.0
28101,21663,1.42,64.26,29.68,3.74,0.3,3075.0,8.0,47.0,56.0,6997.0
28103,11143,1.6333333,25.033333,73.166664,0.1,0.0,4040.0,6.0,13.0,40.0,1240.0
28105,49048,1.6625,56.4375,37.975,0.1375,2.8375,10299.0,51.0,255.0,148.0,9004.0
28107,34373,1.45,47.716667,50.316666,0.033333335,0.05,7403.0,11.0,48.0,105.0,8060.0
28109,55196,3.0333333,80.58889,14.511111,0.21111111,0.12222222,4148.0,31.0,160.0,99.0,19595.0
28111,12187,0.3,76.8,21.633333,0.0,0.1,1362.0,7.0,21.0,26.0,4500.0
28113,40075,1.3625,47.7125,49.4,0.325,0.5125,8646.0,18.0,91.0,108.0,8479.0
28115,30517,5.5,77.583336,15.583333,0.06666667,0.31666666,2614.0,17.0,103.0,77.0,11550.0
28117,25380,1.22,78.36,18.62,0.0,0.18,2153.0,6.0,70.0,45.0,8370.0
28119,7761,1.0,24.933332,73.63333,0.0,0.0,2150.0,5.0,12.0,33.0,1026.0
28121,146761,2.774074,76.94815,18.17037,0.21111111,0.9222222,18847.0,62.0,555.0,296.0,50895.0
28123,28293,11.9,49.533333,36.966667,0.43333334,0.81666666,4330.0,22.0,38.0,58.0,6285.0
28125,4805,0.65,27.65,71.3,0.0,0.35,1465.0,6.0,9.0,15.0,688.0
28127,27401,2.02,60.84,36.34,0.0,0.02,4037.0,23.0,49.0,71.0,7635.0
28129,16257,0.3,74.03333,25.333334,0.0,0.033333335,1791.0,6.0,33.0,39.0,6458.0
28131,17978,2.2,75.666664,20.4,1.4333333,0.13333334,1802.0,8.0,57.0,47.0,5964.0
28133,27911,1.8142858,27.142857,70.171425,0.0,0.47142857,6781.0,14.0,18.0,69.0,2799.0
28135,14959,7.15,47.175,44.525,0.2,0.625,3105.0,15.0,20.0,57.0,2488.0
28137,28415,2.42,63.16,32.58,0.0,0.38,4183.0,16.0,84.0,103.0,8707.0
28139,22054,3.9,75.85,17.6,0.3,0.25,1937.0,9.0,43.0,59.0,8054.0
28141,19539,1.725,94.225,2.3,0.3,0.125,1059.0,7.0,97.0,42.0,7933.0
28143,10477,1.4,21.0,75.65,0.0,0.7,2580.0,7.0,9.0,40.0,926.0
28145,27811,4.633333,77.8,15.066667,0.21666667,0.76666665,2160.0,13.0,81.0,56.0,10373.0
28147,14978,1.9333333,54.166668,42.633335,0.0,0.6666667,2835.0,6.0,19.0,39.0,4220.0
28149,48020,2.3333333,45.4,50.633335,0.075,0.875,10442.0,25.0,93.0,128.0,10365.0
28151,49499,1.2789474,23.110527,74.53684,0.13157895,0.5736842,12503.0,19.0,53.0,133.0,5300.0
28153,20564,1.45,57.675,39.75,0.175,0.1,3624.0,11.0,45.0,69.0,6307.0
28155,9999,1.0666667,72.5,25.3,0.0,0.13333334,1043.0,2.0,27.0,32.0,4291.0
28157,9345,0.1,29.4,70.0,0.0,0.0,2749.0,9.0,12.0,33.0,1324.0
28159,18697,1.1,51.36,46.88,0.38,0.18,4040.0,4.0,41.0,39.0,5112.0
28161,12381,1.5666667,58.866665,38.7,0.33333334,0.13333334,2785.0,7.0,26.0,46.0,3671.0
28163,27911,3.2666667,39.966667,55.816666,0.06666667,0.31666666,5496.0,8.0,21.0,79.0,4832.0
29001,25560,2.2428572,91.62857,2.142857,0.25714287,1.8285714,3710.0,43.0,157.0,13.0,6413.0
29003,17328,1.675,95.325,0.825,0.85,0.225,2351.0,19.0,120.0,7.0,7255.0
29005,5440,1.3,96.8,0.3,0.2,0.85,564.0,3.0,47.0,1.0,2199.0
29007,25783,2.8,87.3,6.6571426,0.057142857,0.114285715,2704.0,32.0,175.0,13.0,7732.0
29009,35726,7.614286,88.1,0.114285715,0.4,1.4285715,2948.0,27.0,180.0,18.0,12425.0
29011,12166,2.9333334,92.76667,0.26666668,1.3666667,0.8333333,844.0,13.0,47.0,5.0,5168.0
29013,16643,1.95,94.975,0.45,0.65,0.025,1672.0,14.0,120.0,13.0,6597.0
29015,18854,1.5,95.666664,0.35,0.6333333,0.1,2180.0,22.0,152.0,13.0,8109.0
29017,12356,0.8,97.166664,0.2,0.1,0.6,750.0,13.0,51.0,2.0,5167.0
29019,170770,3.4793103,79.23793,8.689655,0.13103448,4.051724,50064.0,349.0,1968.0,141.0,38646.0
29021,89561,6.008,84.224,5.04,0.176,0.956,13445.0,127.0,529.0,47.0,22450.0
29023,42951,1.66,87.55,7.28,0.36,0.63,3301.0,42.0,188.0,8.0,14602.0
29025,9083,1.75,94.85,0.95,0.15,0.3,897.0,7.0,50.0,3.0,3725.0
29027,44566,1.8625,91.0375,3.2625,0.3875,0.65,5870.0,68.0,371.0,20.0,14815.0
29029,43927,2.0636363,95.39091,0.6090909,0.4181818,0.6090909,5652.0,32.0,255.0,23.0,18850.0
29031,77606,2.39375,83.01875,10.93125,0.35,1.60625,10760.0,101.0,520.0,40.0,28907.0
29033,9096,1.1,95.26667,1.0,0.033333335,0.06666667,786.0,6.0,32.0,2.0,3706.0
29035,6284,1.9,94.65,0.05,1.2,0.0,418.0,6.0,18.0,4.0,2451.0
29037,100781,4.285,88.925,3.55,0.32,0.805,19052.0,171.0,908.0,80.0,37197.0
29039,13892,1.2,95.3,0.1,0.06666667,0.1,1145.0,14.0,80.0,17.0,5788.0
29041,7650,0.8333333,95.76667,2.1,0.13333334,0.13333334,916.0,5.0,40.0,5.0,3111.0
29043,80904,2.7,93.72143,0.6142857,0.35,0.67142856,11131.0,96.0,638.0,54.0,34920.0
29045,6919,0.26666668,97.46667,0.26666668,0.43333334,0.06666667,678.0,12.0,32.0,0.0,2672.0
29047,230361,6.663636,82.093185,5.6227274,0.3840909,2.1431818,59400.0,360.0,2019.0,185.0,64605.0
29049,20498,1.925,93.775,1.85,0.45,0.6,2896.0,30.0,150.0,13.0,7799.0
29051,76533,2.5133333,81.08,12.08,0.36,1.1066667,12694.0,95.0,603.0,51.0,26086.0
29053,17593,1.68,88.02,6.72,0.24,0.36,2249.0,27.0,139.0,6.0,6272.0
29055,24660,1.9,95.98333,0.16666667,0.53333336,0.05,2113.0,17.0,102.0,16.0,8725.0
29057,7618,1.55,94.35,0.5,0.55,0.15,656.0,5.0,42.0,2.0,3414.0
29059,16564,1.7666667,94.5,0.1,0.13333334,0.1,1380.0,21.0,72.0,12.0,6619.0
29061,8277,1.4,96.35,1.05,0.35,0.05,746.0,6.0,49.0,8.0,3102.0
29063,12782,3.15,86.55,7.1,0.45,0.25,930.0,9.0,62.0,14.0,3828.0
29065,15612,1.325,95.125,0.625,0.525,0.625,1056.0,9.0,81.0,9.0,5987.0
29067,13516,1.0,97.86667,0.06666667,0.3,0.033333335,1016.0,4.0,68.0,14.0,5898.0
29069,31562,6.8,80.55,10.24,0.19,0.52,2200.0,11.0,61.0,12.0,8135.0
29071,101828,1.6588235,95.31177,1.0235294,0.18235295,0.42941177,14569.0,154.0,816.0,88.0,38058.0
29073,14948,1.04,96.74,0.46,0.42,0.28,1601.0,10.0,83.0,7.0,6222.0
29075,6785,0.85,97.1,1.15,0.2,0.4,613.0,2.0,34.0,7.0,2581.0
29077,283206,3.666129,88.21774,3.3919356,0.47580644,1.6580645,55068.0,463.0,2454.0,185.0,83630.0
29079,10256,0.75,95.425,0.525,1.15,0.275,799.0,8.0,42.0,3.0,3585.0
29081,8722,1.9333333,95.86667,0.9,0.033333335,0.033333335,597.0,8.0,22.0,1.0,3198.0
29083,22034,2.0166667,94.23333,1.7333333,0.71666664,0.15,2619.0,17.0,114.0,11.0,8027.0
29085,9335,1.4666667,95.73333,0.23333333,0.8666667,0.2,1056.0,13.0,39.0,6.0,3966.0
29087,4615,0.26666668,96.86667,0.33333334,0.56666666,0.53333336,338.0,5.0,23.0,1.0,1976.0
29089,10182,1.4,90.9,4.9333334,0.6333333,0.23333333,1413.0,15.0,106.0,5.0,3553.0
29091,40326,1.875,95.0375,0.2875,0.4625,0.525,3218.0,33.0,197.0,21.0,15181.0
29093,10322,0.75,94.325,2.9,0.55,0.0,945.0,11.0,33.0,7.0,3596.0
29095,680905,9.392858,56.493877,29.170408,0.39591837,1.7811224,92182.0,678.0,3102.0,314.0,100142.0
29097,117184,7.5363636,84.277275,2.35,1.2772727,1.0681819,13549.0,161.0,862.0,52.0,37728.0
29099,221577,1.7428571,94.795235,1.0595238,0.20238096,0.697619,37523.0,334.0,1635.0,150.0,77046.0
29101,54155,4.422222,85.36667,4.7,0.6,1.2777778,6974.0,67.0,554.0,39.0,15489.0
29103,4035,1.1,96.55,0.55,0.0,0.0,340.0,0.0,26.0,2.0,1486.0
29105,35514,2.0166667,94.03333,0.6,0.38333333,0.75,2780.0,36.0,181.0,34.0,13762.0
29107,32916,2.6,92.24286,2.1285715,0.17142858,0.18571429,4472.0,40.0,240.0,30.0,12273.0
29109,38244,6.257143,90.62857,0.114285715,0.51428574,0.47142857,3214.0,39.0,202.0,24.0,14426.0
29111,10172,1.6,91.8,3.4,0.5,0.25,984.0,6.0,61.0,5.0,3553.0
29113,53850,2.1571429,93.814285,1.7857143,0.24285714,0.42857143,6607.0,68.0,450.0,45.0,21848.0
29115,12401,1.76,95.84,0.42,0.12,0.22,1275.0,17.0,69.0,2.0,4363.0
29117,15042,1.76,93.18,2.42,0.84,0.54,1410.0,14.0,57.0,10.0,5267.0
29119,22763,11.9,78.8,1.6,2.4,1.35,1439.0,20.0,114.0,15.0,7465.0
29121,15460,1.1,94.2,2.88,0.4,0.3,1662.0,11.0,78.0,9.0,6076.0
29123,12401,0.43333334,95.5,1.7,0.2,0.2,1019.0,13.0,53.0,7.0,4584.0
29125,9057,0.56666666,96.23333,0.4,1.5666667,0.56666666,814.0,10.0,50.0,5.0,3892.0
29127,28840,1.6375,90.4375,5.075,0.4625,0.825,3202.0,31.0,190.0,10.0,9915.0
29129,3718,0.85,96.8,0.7,0.1,0.6,222.0,1.0,13.0,2.0,1541.0
29131,24956,1.64,95.42,0.48,0.98,0.26,2038.0,21.0,133.0,14.0,10176.0
29133,14208,1.825,75.8,20.775,0.3,0.025,1178.0,7.0,30.0,4.0,3537.0
29135,15801,4.4,89.95,3.625,0.375,0.1,1308.0,8.0,88.0,9.0,5744.0
29137,8680,1.2333333,94.166664,2.3666666,0.6333333,0.33333334,936.0,8.0,56.0,6.0,3477.0
29139,11939,1.6,94.75,1.4,0.05,0.35,1208.0,12.0,84.0,3.0,4465.0
29141,20225,2.3,94.32,1.36,0.02,0.02,1924.0,10.0,98.0,13.0,7442.0
29143,18411,1.6166667,79.53333,16.916666,0.1,0.11666667,1748.0,9.0,43.0,3.0,5447.0
29145,58777,5.0666666,86.575,1.0166667,2.5583334,1.4916667,5818.0,67.0,385.0,15.0,22120.0
29147,23186,1.26,94.12,2.04,0.42,1.24,2853.0,29.0,131.0,15.0,6865.0
29149,10979,1.4,94.6,0.16666667,1.4,0.1,823.0,2.0,58.0,9.0,3847.0
29151,13758,0.7,97.8,0.85,0.225,0.05,1037.0,4.0,67.0,6.0,6425.0
29153,9537,1.6,95.9,0.15,0.15,0.0,752.0,7.0,32.0,9.0,4064.0
29155,17837,2.2333333,70.86667,25.133333,0.23333333,0.05,1560.0,6.0,45.0,4.0,4120.0
29157,19100,2.18,95.58,0.78,0.2,0.34,1664.0,18.0,102.0,6.0,7657.0
29159,42215,7.7545457,85.318184,3.409091,0.2,0.44545454,4783.0,58.0,381.0,21.0,13854.0
29161,45029,2.0,90.4,2.09,0.56,2.75,5637.0,63.0,367.0,21.0,13480.0
29163,18517,2.12,89.62,5.16,0.3,0.24,1717.0,19.0,93.0,3.0,5863.0
29165,93394,5.426316,82.71579,6.1894736,0.25789472,2.636842,27179.0,182.0,902.0,90.0,28917.0
29167,31107,2.075,94.15,0.925,0.625,0.2,2885.0,22.0,278.0,29.0,11850.0
29169,53443,10.366667,71.51111,10.266666,0.62222224,2.3333333,3740.0,36.0,286.0,23.0,10329.0
29171,4895,1.3,96.9,0.4,0.15,0.8,361.0,0.0,13.0,3.0,1984.0
29173,10243,1.1,96.1,1.4,0.8,0.0,1205.0,7.0,51.0,3.0,4396.0
29175,25135,2.05,89.583336,4.616667,0.41666666,0.45,2485.0,27.0,200.0,14.0,8018.0
29177,23031,2.2,94.3,1.35,0.4,0.225,3109.0,29.0,145.0,21.0,8345.0
29179,6578,1.4,94.95,1.45,0.8,0.05,529.0,8.0,24.0,4.0,2733.0
29181,13990,1.05,95.4,0.275,0.2,0.05,833.0,7.0,34.0,4.0,4839.0
29183,374805,3.0538461,87.9,4.733333,0.17051283,2.103846,89530.0,548.0,3317.0,233.0,128389.0
29185,9520,2.0666666,94.9,1.1,0.23333333,0.3,988.0,7.0,43.0,4.0,3932.0
29186,17990,1.125,95.725,0.825,0.1,0.075,2713.0,14.0,111.0,16.0,6630.0
29187,66010,1.3272728,93.55454,3.7,0.2,0.33636364,7044.0,73.0,337.0,36.0,20511.0
29189,1001327,2.598995,66.59347,24.678894,0.14723618,3.5376885,328151.0,1843.0,6119.0,840.0,199493.0
29195,23334,9.0375,81.6375,4.9,0.2,0.3375,2904.0,23.0,135.0,6.0,6451.0
29197,4395,0.85,97.6,0.35,0.05,0.25,373.0,3.0,20.0,1.0,1606.0
29199,4873,1.05,97.85,0.85,0.0,0.0,388.0,7.0,25.0,4.0,1560.0
29201,39061,2.23,84.71,10.7,0.35,0.43,3753.0,30.0,156.0,11.0,13769.0
29203,8317,1.55,94.35,0.3,2.6,0.0,706.0,8.0,24.0,3.0,3165.0
29205,6179,1.4333333,96.4,1.7666667,0.033333335,0.06666667,592.0,8.0,46.0,4.0,2700.0
29207,29837,1.6875,95.275,1.8125,0.1125,0.0375,1819.0,16.0,99.0,8.0,11484.0
29209,31375,1.9,95.416664,0.13333334,0.45,0.05,3506.0,22.0,146.0,9.0,14800.0
29211,6512,13.966666,83.1,0.7,0.76666665,0.46666667,478.0,2.0,14.0,3.0,1974.0
29213,53555,5.09,90.03,0.87,0.37,1.27,5339.0,81.0,326.0,34.0,20508.0
29215,25735,1.925,91.55,1.6,2.425,0.1,1716.0,14.0,93.0,14.0,9478.0
29217,20878,1.3666667,95.416664,0.75,0.6,0.48333332,1903.0,12.0,110.0,5.0,7155.0
29219,33043,4.04,91.7,2.0,0.16,0.42,4769.0,44.0,322.0,18.0,13222.0
29221,25048,0.3,94.46,2.1,0.66,0.14,1804.0,22.0,94.0,9.0,8047.0
29223,13397,1.3,95.85,0.625,0.35,0.075,845.0,4.0,36.0,6.0,4987.0
29225,36690,1.8625,94.4,1.5625,0.4375,0.275,3573.0,33.0,254.0,39.0,14880.0
29227,2082,1.4,96.2,0.0,0.0,0.0,215.0,0.0,14.0,1.0,877.0
29229,18449,1.725,95.45,0.675,0.175,0.55,1168.0,15.0,94.0,9.0,7453.0
29510,317850,3.145283,38.61887,53.046227,0.22075471,2.5386794,110089.0,653.0,1497.0,154.0,21474.0
30001,9291,3.3,93.0,0.23333333,1.1,0.3,1608.0,0.0,130.0,0.0,3923.0
30003,13141,4.12,24.38,0.2,68.64,0.12,2491.0,0.0,86.0,0.0,2207.0
30005,6598,2.325,40.225,0.225,55.125,0.0,1589.0,0.0,59.0,0.0,1469.0
30007,5692,1.75,93.35,0.5,1.4,1.75,835.0,0.0,89.0,0.0,3173.0
30009,10268,2.26,94.98,0.0,1.38,0.24,2421.0,0.0,163.0,0.0,4468.0
30011,1227,0.7,98.0,0.0,0.2,0.0,74.0,0.0,15.0,0.0,775.0
30013,82090,4.4863634,85.11818,1.3181819,4.6136365,0.7090909,15456.0,0.0,1114.0,0.0,23315.0
30015,5855,1.75,81.2,0.05,14.55,0.25,991.0,0.0,83.0,0.0,1891.0
30017,11945,2.6333334,93.166664,0.31666666,1.8666667,0.45,1514.0,0.0,141.0,0.0,4205.0
30019,1758,2.5,96.6,0.0,0.7,0.2,195.0,0.0,20.0,0.0,799.0
30021,9365,1.9666667,95.0,0.5,1.9,0.13333334,962.0,0.0,105.0,0.0,3758.0
30023,9211,2.9333334,91.3,1.1333333,1.4333333,0.56666666,2562.0,0.0,143.0,0.0,2186.0
30025,3057,1.0,95.6,1.3,0.3,0.4,172.0,0.0,28.0,0.0,1375.0
30027,11468,0.85,94.65,0.2,1.5,0.55,1496.0,0.0,142.0,0.0,4869.0
30029,93333,2.5105264,93.26842,0.3105263,1.8789474,0.43157893,20274.0,0.0,1341.0,0.0,38321.0
30031,95323,2.8272727,92.84091,0.39545456,0.9727273,1.1409091,37044.0,0.0,2239.0,0.0,31696.0
30033,1047,0.6,97.1,0.0,2.1,0.0,41.0,0.0,8.0,0.0,764.0
30035,13672,8.675,45.7,0.25,43.825,0.425,3610.0,0.0,123.0,0.0,1884.0
30037,756,2.1,94.7,0.0,0.0,0.0,78.0,0.0,11.0,0.0,414.0
30039,3168,1.9,96.9,0.1,0.2,0.0,638.0,0.0,45.0,0.0,1419.0
30041,16523,2.8666666,72.65,0.016666668,20.883333,0.4,2981.0,0.0,244.0,0.0,3957.0
30043,11502,2.1333334,93.6,0.16666667,1.1666666,0.23333333,2625.0,0.0,181.0,0.0,5345.0
30045,1997,1.4,97.3,0.0,1.1,0.0,275.0,0.0,29.0,0.0,1040.0
30047,29157,3.9,69.6625,0.2625,20.5625,0.2875,6916.0,0.0,388.0,0.0,9322.0
30049,65357,2.8285713,91.73572,0.47857141,2.442857,0.47857141,19743.0,0.0,1113.0,0.0,21409.0
30051,2369,0.8,96.2,0.0,1.1,0.0,249.0,0.0,13.0,0.0,821.0
30053,19337,2.58,93.6,0.04,1.36,0.64,2835.0,0.0,240.0,0.0,8672.0
30055,1728,1.5,94.7,0.0,3.2,0.3,155.0,0.0,17.0,0.0,956.0
30057,7767,3.3,94.13333,0.5,0.5,0.033333335,1771.0,0.0,125.0,0.0,4191.0
30059,1898,1.4,97.0,0.0,0.5,0.5,258.0,0.0,19.0,0.0,833.0
30061,4238,1.6,97.3,0.05,0.5,0.15,686.0,0.0,49.0,0.0,1828.0
30063,111966,2.82,90.31,0.535,2.28,1.2,43357.0,0.0,1791.0,0.0,26347.0
30065,4790,3.55,92.4,0.15,0.75,1.2,413.0,0.0,45.0,0.0,2423.0
30067,15708,3.24,93.5,0.38,0.82,0.12,5280.0,0.0,261.0,0.0,6025.0
30069,443,1.4,98.6,0.0,0.0,0.0,39.0,0.0,11.0,0.0,298.0
30071,4167,2.1,85.6,0.0,9.4,0.0,416.0,0.0,30.0,0.0,1936.0
30073,6206,2.0,76.25,0.25,19.05,0.35,903.0,0.0,61.0,0.0,2031.0
30075,1703,2.1,94.0,0.0,1.5,0.0,154.0,0.0,12.0,0.0,970.0
30077,6975,2.05,92.1,0.45,3.1,1.05,752.0,0.0,72.0,0.0,2355.0
30079,1372,0.8,96.1,0.0,1.1,0.0,126.0,0.0,15.0,0.0,603.0
30081,40823,2.91,93.68,0.2,0.99,0.43,8763.0,0.0,630.0,0.0,19114.0
30083,11132,4.275,90.525,0.7,2.55,0.475,875.0,0.0,123.0,0.0,4800.0
30085,11072,1.6,46.733334,0.06666667,45.433334,0.16666667,1910.0,0.0,111.0,0.0,1996.0
30087,9352,4.375,65.825,0.15,26.2,0.7,1199.0,0.0,88.0,0.0,2486.0
30089,11346,3.1333334,85.8,0.2,7.133333,0.3,1820.0,0.0,142.0,0.0,5660.0
30091,3630,1.4,92.35,0.1,1.8,0.2,574.0,0.0,53.0,0.0,1403.0
30093,34549,4.025,91.6875,0.4375,1.2875,0.7125,10392.0,0.0,521.0,0.0,7745.0
30095,9288,2.7666667,94.46667,0.16666667,0.4,0.16666667,1156.0,0.0,106.0,0.0,4462.0
30097,3633,1.8,94.3,0.2,0.0,0.7,549.0,0.0,57.0,0.0,1840.0
30099,6074,1.5,94.4,0.1,1.6666666,0.36666667,1007.0,0.0,64.0,0.0,2608.0
30101,5150,2.8,85.8,0.5,9.266666,1.0666667,467.0,0.0,56.0,0.0,1596.0
30103,812,6.9,89.2,0.0,0.0,1.4,78.0,0.0,9.0,0.0,373.0
30105,7577,1.9,87.73333,0.13333334,8.466666,0.2,1030.0,0.0,96.0,0.0,3135.0
30107,2115,2.1,94.8,0.0,0.7,0.0,225.0,0.0,20.0,0.0,823.0
30109,986,1.3,98.7,0.0,0.0,0.0,77.0,0.0,5.0,0.0,516.0
30111,153692,5.26875,87.19063,0.646875,4.13125,0.621875,30679.0,0.0,2370.0,0.0,50772.0
31001,31442,10.833333,85.5,0.76666665,0.15555556,1.0,4213.0,0.0,304.0,0.0,10085.0
31003,6486,2.9333334,95.833336,0.1,0.3,0.23333333,452.0,0.0,38.0,0.0,3093.0
31005,448,0.0,98.9,0.0,0.0,0.0,21.0,0.0,3.0,0.0,260.0
31007,820,3.8,93.5,1.2,0.0,0.1,43.0,0.0,5.0,0.0,362.0
31009,551,0.0,98.7,0.0,0.0,0.4,35.0,0.0,2.0,0.0,280.0
31011,5373,1.55,97.9,0.15,0.0,0.2,499.0,0.0,65.0,0.0,2653.0
31013,11310,10.3,84.76667,0.06666667,3.2666667,0.23333333,1051.0,0.0,128.0,0.0,4002.0
31015,2039,0.5,96.8,0.8,0.7,0.0,135.0,0.0,8.0,0.0,1010.0
31017,3078,0.5,97.0,0.0,0.3,0.2,191.0,0.0,18.0,0.0,1470.0
31019,47958,8.518182,87.63636,1.1090909,0.17272727,1.0909091,6350.0,0.0,599.0,0.0,16640.0
31021,6647,2.7,93.833336,0.96666664,1.2666667,0.5,1063.0,0.0,88.0,0.0,2580.0
31023,8256,2.5666666,95.666664,0.76666665,0.33333334,0.46666667,873.0,0.0,83.0,0.0,3542.0
31025,25360,2.85,94.583336,1.0,0.16666667,0.6166667,4737.0,0.0,426.0,0.0,10121.0
31027,8675,1.65,97.2,0.1,0.35,0.0,725.0,0.0,97.0,0.0,4174.0
31029,3897,11.0,87.4,0.0,0.0,0.0,226.0,0.0,27.0,0.0,1740.0
31031,5770,2.8,91.25,0.0,1.4,0.2,373.0,0.0,48.0,0.0,2844.0
31033,10077,6.0666666,90.26667,0.2,0.33333334,1.4,855.0,0.0,97.0,0.0,3813.0
31035,6382,7.95,90.05,0.4,0.15,0.45,632.0,0.0,78.0,0.0,2848.0
31037,10522,25.533333,70.76667,1.8333334,0.2,0.26666668,1025.0,0.0,56.0,0.0,2636.0
31039,9078,7.366667,90.3,0.033333335,0.3,0.4,870.0,0.0,74.0,0.0,3507.0
31041,10802,2.2,95.6,0.825,0.2,0.475,786.0,0.0,117.0,0.0,5090.0
31043,20798,32.775,57.8,3.275,2.0,2.875,2744.0,0.0,124.0,0.0,3926.0
31045,9136,3.65,88.2,0.5,2.25,1.65,1082.0,0.0,108.0,0.0,2931.0
31047,24069,24.042856,71.58572,2.942857,0.45714286,0.15714286,2497.0,0.0,157.0,0.0,6524.0
31049,1946,8.7,88.8,0.0,0.5,0.1,141.0,0.0,20.0,0.0,871.0
31051,5866,10.7,87.65,0.35,0.05,0.05,651.0,0.0,97.0,0.0,2335.0
31053,36725,11.377778,85.72222,0.4,0.055555556,0.5222222,5544.0,0.0,348.0,0.0,10984.0
31055,537655,12.128846,69.19551,12.571154,0.43910256,3.0147436,150350.0,0.0,5442.0,0.0,119159.0
31057,2015,9.9,88.8,0.1,0.0,0.0,105.0,0.0,11.0,0.0,883.0
31059,5697,3.9,94.7,0.65,0.1,0.0,693.0,0.0,82.0,0.0,2359.0
31061,3105,1.75,96.5,0.1,0.05,0.2,276.0,0.0,11.0,0.0,1437.0
31063,2573,0.4,97.9,0.0,0.5,0.0,189.0,0.0,22.0,0.0,1229.0
31065,4887,3.3,94.8,0.1,0.5,0.2,399.0,0.0,39.0,0.0,2163.0
31067,21818,2.2714286,94.97143,0.37142858,0.17142858,0.42857143,3385.0,0.0,238.0,0.0,7445.0
31069,1823,0.8,96.7,0.2,0.0,1.1,161.0,0.0,18.0,0.0,1016.0
31071,1933,1.2,97.3,0.6,0.0,0.0,133.0,0.0,9.0,0.0,933.0
31073,1976,2.5,96.9,0.0,0.7,0.0,215.0,0.0,10.0,0.0,893.0
31075,769,5.3,94.7,0.0,0.0,0.0,20.0,0.0,7.0,0.0,375.0
31077,2476,2.0,96.4,0.7,0.0,0.3,229.0,0.0,13.0,0.0,1016.0
31079,60792,22.921429,72.692856,1.9357142,0.35714287,0.95,7681.0,0.0,504.0,0.0,16189.0
31081,9100,3.2,95.26667,0.6666667,0.16666667,0.2,1118.0,0.0,106.0,0.0,4309.0
31083,3458,3.0,94.6,0.2,0.2,0.3,282.0,0.0,31.0,0.0,1615.0
31085,1084,7.0,92.7,0.2,0.0,0.0,34.0,0.0,6.0,0.0,494.0
31087,2879,2.7,96.6,0.1,0.3,0.1,175.0,0.0,30.0,0.0,1264.0
31089,10398,2.9,95.9,0.075,0.625,0.325,686.0,0.0,82.0,0.0,4769.0
31091,681,4.0,94.6,0.9,0.6,0.0,59.0,0.0,7.0,0.0,376.0
31093,6347,2.65,95.85,0.1,0.1,0.15,648.0,0.0,67.0,0.0,2786.0
31095,7433,3.2333333,94.26667,0.033333335,1.0,0.2,1016.0,0.0,84.0,0.0,2616.0
31097,5167,8.0,85.1,5.25,0.35,0.7,647.0,0.0,64.0,0.0,1518.0
31099,6549,5.05,93.55,0.15,0.2,0.3,701.0,0.0,81.0,0.0,2822.0
31101,8146,5.8333335,91.13333,0.5,0.4,0.33333334,763.0,0.0,57.0,0.0,3544.0
31103,711,0.0,98.2,0.1,0.0,0.6,49.0,0.0,4.0,0.0,476.0
31105,3720,7.9,89.4,0.3,0.1,0.6,268.0,0.0,43.0,0.0,1563.0
31107,8556,2.4,87.666664,0.033333335,8.066667,0.46666667,905.0,0.0,71.0,0.0,3721.0
31109,298080,6.5824323,81.51621,4.208108,1.477027,3.9527028,82293.0,0.0,3706.0,0.0,70092.0
31111,35896,7.6875,89.0625,0.7375,0.2125,0.525,3692.0,0.0,344.0,0.0,13071.0
31113,851,1.9,96.7,0.2,0.2,0.0,38.0,0.0,5.0,0.0,407.0
31115,548,0.0,94.5,0.0,1.5,0.0,75.0,0.0,9.0,0.0,370.0
31117,433,0.9,97.5,0.0,0.0,0.0,17.0,0.0,10.0,0.0,275.0
31119,35111,14.122222,81.44444,1.1888889,1.1444445,0.5222222,3478.0,0.0,347.0,0.0,11940.0
31121,7776,4.1,93.333336,0.53333336,0.23333333,0.1,743.0,0.0,95.0,0.0,3419.0
31123,4874,14.6,83.0,0.8,0.3,0.3,386.0,0.0,58.0,0.0,2113.0
31125,3639,2.5,97.3,0.1,0.0,0.1,359.0,0.0,32.0,0.0,1437.0
31127,7168,2.3,94.65,1.0,0.6,0.5,921.0,0.0,74.0,0.0,2428.0
31129,4391,2.3,95.9,0.0,0.0,0.75,409.0,0.0,37.0,0.0,1857.0
31131,15842,6.38,91.3,0.12,0.24,0.34,2490.0,0.0,176.0,0.0,5649.0
